Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Place,Latitude,Longitude
39,15,121,92354,1,42.0,1,368,0,1,0,1,0,San Bernardino County,34.0531,-117.2515
63,33,40,91320,4,20.04,3,0,0,0,0,1,0,Ventura County,34.1425,-118.9762
31,5,101,94501,1,34.8,3,170,0,1,0,0,0,Alameda County,37.7735,-122.2785
56,26,90,92120,2,54.0,3,0,0,0,0,0,0,San Diego County,32.7949,-117.0755
47,20,68,91320,1,32.04,2,0,0,0,0,1,1,Ventura County,34.1425,-118.9762
28,3,74,91330,2,21.6,2,221,0,1,0,0,0,Los Angeles County,34.2429,-118.5273
32,8,74,93023,4,1.2000000000000002,2,257,0,0,0,0,1,Ventura County,34.521,-119.2477
54,30,51,92821,2,38.400000000000006,3,0,0,0,0,0,0,Orange County,33.927,-117.8854
29,5,149,94611,1,18.0,1,0,0,0,0,1,0,Alameda County,37.8361,-122.2193
39,15,31,95039,1,16.799999999999997,3,88,0,0,0,1,1,Monterey County,36.8341,-121.7733
26,0,85,95616,2,19.200000000000003,3,0,0,0,0,0,0,Yolo County,38.563,-121.816
29,1,62,92672,2,21.0,3,0,0,0,0,0,1,Orange County,33.3929,-117.5296
46,21,44,95112,1,3.5999999999999996,1,110,0,1,0,1,0,Santa Clara County,37.3415,-121.8818
38,13,63,92325,3,6.0,3,190,0,1,1,1,1,San Bernardino County,34.2446,-117.2911
55,31,23,95616,2,3.5999999999999996,1,0,0,0,0,1,1,Yolo County,38.563,-121.816
48,22,40,94063,3,26.400000000000002,2,87,0,0,0,1,0,San Mateo County,37.5052,-122.2048
36,10,78,95064,2,54.0,3,204,0,0,0,1,1,Santa Cruz County,37.0007,-122.068
39,13,40,92122,3,10.8,3,129,0,0,0,1,0,San Diego County,32.8567,-117.2072
40,16,78,90720,4,28.799999999999997,1,0,0,1,1,1,0,Orange County,33.7972,-118.0628
26,0,129,90028,3,8.399999999999999,2,0,1,0,0,0,0,Los Angeles County,34.0996,-118.3275
55,29,71,91311,3,3.5999999999999996,2,0,0,0,0,0,1,Los Angeles County,34.2868,-118.5959
61,35,23,94720,3,3.5999999999999996,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
57,33,15,94303,2,3.5999999999999996,1,0,0,0,0,1,0,San Mateo County,37.4578,-122.1225
56,31,28,94720,1,15.600000000000001,1,138,0,0,0,0,1,Alameda County,37.8746,-122.2547
31,5,23,94110,3,12.0,1,95,0,0,0,0,0,San Francisco County,37.7487,-122.4158
61,31,19,91109,1,18.0,3,0,0,0,0,1,0,Los Angeles County,34.1478,-118.1436
58,32,42,95020,3,16.799999999999997,3,158,0,0,0,0,1,Santa Clara County,37.0207,-121.5724
43,18,113,90036,2,4.800000000000001,1,325,0,1,0,0,0,Los Angeles County,34.0704,-118.3505
29,5,34,90717,4,4.800000000000001,2,0,0,0,0,0,1,Los Angeles County,33.7913,-118.3186
50,23,19,90272,1,6.0,2,104,0,0,0,0,1,Los Angeles County,34.0783,-118.5475
49,25,43,94109,1,19.200000000000003,2,0,0,0,0,1,1,San Francisco County,37.7962,-122.4209
43,18,179,94108,3,14.399999999999999,1,0,1,1,1,1,0,San Francisco County,37.7909,-122.4087
58,32,44,92182,3,26.400000000000002,3,0,0,0,0,0,0,San Diego County,32.7752,-117.0737
41,16,21,92024,2,1.2000000000000002,2,0,0,0,0,0,0,San Diego County,33.0545,-117.2498
65,40,115,92647,1,30.0,1,174,0,0,0,0,1,Orange County,33.7268,-118.0069
52,27,81,90024,4,45.599999999999994,2,0,0,0,0,0,1,Los Angeles County,34.0657,-118.4341
55,31,91,93555,2,33.599999999999994,1,0,0,0,0,0,0,Kern County,35.6843,-117.4154
49,25,30,90095,4,10.8,2,0,0,0,0,0,1,Los Angeles County,34.071,-118.4432
52,22,55,92129,3,16.799999999999997,3,0,0,0,0,1,0,San Diego County,32.9658,-117.1262
56,31,48,91775,2,25.200000000000003,3,0,0,0,0,0,1,Los Angeles County,34.1163,-118.0927
30,4,23,94122,4,3.5999999999999996,2,121,0,0,0,0,0,San Francisco County,37.762,-122.4831
36,10,21,92084,3,1.2000000000000002,2,0,0,0,0,0,0,San Diego County,33.2109,-117.2076
41,17,55,92374,2,20.4,1,0,0,0,0,0,0,San Bernardino County,34.0683,-117.1725
42,15,21,95678,3,12.0,2,0,0,0,0,1,0,Placer County,38.7634,-121.2797
60,34,40,93940,3,26.400000000000002,3,0,0,1,0,1,0,Monterey County,36.5836,-121.8369
44,20,30,95020,4,3.5999999999999996,1,0,0,0,0,0,1,Santa Clara County,37.0207,-121.5724
34,9,78,90095,3,7.199999999999999,2,0,0,0,0,1,0,Los Angeles County,34.071,-118.4432
56,32,65,92677,2,38.400000000000006,3,0,0,0,0,1,0,Orange County,33.5337,-117.7074
31,5,50,91330,4,25.200000000000003,3,209,0,0,0,1,0,Los Angeles County,34.2429,-118.5273
29,4,55,90024,4,24.0,2,0,0,1,0,1,0,Los Angeles County,34.0657,-118.4341
31,5,111,94305,2,2.4000000000000004,1,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
36,10,21,92008,3,1.2000000000000002,2,0,0,0,0,0,1,San Diego County,33.1508,-117.3133
42,16,65,92614,3,6.0,3,256,0,0,0,1,0,Orange County,33.6841,-117.8275
64,39,114,90095,1,9.600000000000001,3,0,0,0,0,1,0,Los Angeles County,34.071,-118.4432
61,36,54,91320,3,10.8,3,179,0,0,0,1,0,Ventura County,34.1425,-118.9762
35,11,75,94542,2,20.4,2,0,0,0,0,1,0,Alameda County,37.6535,-122.0326
28,2,13,91791,4,4.800000000000001,1,0,0,0,0,0,1,Los Angeles County,34.062,-117.8874
38,14,54,90095,2,7.199999999999999,3,218,0,0,0,0,0,Los Angeles County,34.071,-118.4432
44,17,22,94546,3,12.0,2,126,0,0,0,1,1,Alameda County,37.7483,-122.1163
45,20,198,95053,2,33.599999999999994,1,0,0,0,0,1,1,Santa Clara County,37.3495,-121.9376
46,20,18,92521,1,2.4000000000000004,1,0,0,0,0,1,1,Riverside County,33.9685,-117.3335
57,32,74,92780,4,8.399999999999999,1,0,0,0,0,0,1,Orange County,33.7376,-117.8212
40,14,61,94539,4,2.4000000000000004,3,0,0,0,0,1,0,Alameda County,37.5288,-121.9103
38,12,64,94115,2,21.6,1,0,0,0,0,0,0,San Francisco County,37.786,-122.4373
39,14,10,92705,2,3.5999999999999996,2,0,0,1,0,0,1,Orange County,33.744,-117.8148
23,2,82,92152,2,21.6,2,0,0,1,0,0,1,San Diego County,32.7011,-117.2455
47,22,61,94025,3,32.400000000000006,2,168,0,0,0,1,1,San Mateo County,37.459,-122.1861
32,7,83,94302,2,30.0,1,148,0,1,0,1,0,Santa Clara County,37.4417,-122.1417
30,5,73,93711,3,31.200000000000003,3,0,0,0,0,1,0,Fresno County,36.8421,-119.8285
54,30,22,95060,2,4.800000000000001,1,89,0,0,0,1,0,Santa Cruz County,37.069,-122.1569
25,0,91,95039,2,21.6,2,321,0,0,0,0,0,Monterey County,36.8341,-121.7733
60,34,65,95354,3,26.400000000000002,3,94,0,1,1,0,1,Stanislaus County,37.6374,-120.9701
61,36,13,91711,3,6.0,1,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
36,11,103,93555,1,55.199999999999996,1,255,0,0,0,1,0,Kern County,35.6843,-117.4154
52,26,95,92130,1,3.5999999999999996,1,0,0,0,0,1,0,San Diego County,32.947,-117.2022
33,7,31,94303,4,12.0,1,0,0,0,0,1,1,San Mateo County,37.4578,-122.1225
57,31,131,90405,3,7.199999999999999,1,0,1,0,0,1,0,Los Angeles County,34.0113,-118.4685
34,8,175,95051,4,13.200000000000001,3,0,1,1,1,1,1,Santa Clara County,37.3504,-121.9848
50,24,38,91105,4,1.2000000000000002,1,0,0,0,0,1,0,Los Angeles County,34.1443,-118.1681
43,18,104,91711,3,12.0,1,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
34,10,114,94305,3,39.599999999999994,3,0,1,0,0,0,0,Santa Clara County,37.424,-122.1676
26,1,38,91910,4,20.4,2,0,0,0,0,1,0,San Diego County,32.6357,-117.0526
26,0,30,94024,4,15.600000000000001,3,0,0,0,0,1,1,Santa Clara County,37.3551,-122.111
48,22,19,95616,2,1.2000000000000002,3,106,0,0,0,0,0,Yolo County,38.563,-121.816
49,25,25,95192,4,12.0,1,0,0,0,0,1,1,Santa Clara County,37.3359,-121.8818
47,22,124,90027,4,60.0,3,0,1,0,0,0,0,Los Angeles County,34.128,-118.2891
43,19,20,94110,3,6.0,1,0,0,0,0,0,0,San Francisco County,37.7487,-122.4158
40,15,83,90275,1,12.0,3,0,0,0,0,0,0,Los Angeles County,33.7589,-118.3599
31,5,18,94111,4,3.5999999999999996,2,0,0,0,0,0,1,San Francisco County,37.7989,-122.3986
27,1,99,94305,1,36.0,3,149,1,0,0,0,1,Santa Clara County,37.424,-122.1676
55,29,62,92626,3,3.5999999999999996,2,0,0,0,0,1,0,Orange County,33.6791,-117.9055
54,30,24,92647,1,1.2000000000000002,2,0,0,0,0,0,0,Orange County,33.7268,-118.0069
23,1,13,94720,4,12.0,1,84,0,0,0,1,0,Alameda County,37.8746,-122.2547
54,28,64,90095,2,9.600000000000001,3,0,0,1,0,1,0,Los Angeles County,34.071,-118.4432
57,33,62,92831,3,32.04,1,240,0,0,0,0,0,Orange County,33.8768,-117.8931
41,15,158,94304,1,56.400000000000006,2,0,1,1,1,0,1,Santa Clara County,37.4043,-122.1673
28,4,88,94024,1,64.80000000000001,1,0,0,0,0,1,0,Santa Clara County,37.3551,-122.111
33,7,28,94109,4,9.600000000000001,1,0,0,0,0,1,0,San Francisco County,37.7962,-122.4209
51,27,52,94132,2,12.0,3,0,0,0,0,0,0,San Francisco County,37.723,-122.4848
28,4,82,95136,4,0.0,1,0,0,0,0,1,1,Santa Clara County,37.2725,-121.8435
63,37,140,91711,2,82.80000000000001,1,97,0,0,0,0,1,Los Angeles County,34.1223,-117.7143
29,4,80,90028,1,9.600000000000001,2,0,0,0,0,1,1,Los Angeles County,34.0996,-118.3275
62,38,58,94720,4,14.399999999999999,2,228,0,0,0,0,1,Alameda County,37.8746,-122.2547
51,25,180,94701,1,20.4,1,0,0,0,0,1,0,Alameda County,37.8718,-122.2718
52,28,55,94608,1,19.200000000000003,2,227,0,0,0,0,0,Alameda County,37.8347,-122.2919
43,16,65,94110,3,32.04,2,100,0,0,0,0,0,San Francisco County,37.7487,-122.4158
39,12,62,91910,3,27.96,2,0,0,0,0,0,0,San Diego County,32.6357,-117.0526
35,9,23,95670,4,3.5999999999999996,1,0,0,0,0,0,0,Sacramento County,38.6048,-121.2692
34,10,35,94309,1,20.4,1,0,0,0,0,1,0,Santa Clara County,37.4417,-122.1417
49,24,35,94701,4,2.4000000000000004,2,0,0,0,0,0,1,Alameda County,37.8718,-122.2718
43,18,74,92009,4,4.800000000000001,1,0,0,0,0,0,0,San Diego County,33.0957,-117.244
48,24,14,91330,3,4.800000000000001,1,0,0,0,0,1,0,Los Angeles County,34.2429,-118.5273
30,4,83,91007,2,18.0,3,199,0,0,0,0,1,Los Angeles County,34.1251,-118.0495
46,21,71,95814,4,22.799999999999997,3,0,0,0,0,0,0,Sacramento County,38.5817,-121.4959
43,17,53,90245,2,8.399999999999999,1,130,0,1,0,1,0,Los Angeles County,33.9161,-118.4041
27,3,103,92121,2,7.199999999999999,1,84,0,0,0,0,0,San Diego County,32.9003,-117.2067
39,15,109,95827,1,20.4,1,0,0,0,0,1,0,Sacramento County,38.5558,-121.3242
58,33,60,94304,2,22.799999999999997,2,94,0,1,0,1,0,Santa Clara County,37.4043,-122.1673
44,17,12,94542,3,8.040000000000001,2,0,0,0,0,1,0,Alameda County,37.6535,-122.0326
39,15,141,92354,2,96.0,1,0,0,0,0,1,0,San Bernardino County,34.0531,-117.2515
35,10,128,92843,1,45.599999999999994,1,0,0,0,0,1,0,Orange County,33.7534,-117.9245
41,16,98,95192,3,12.0,1,296,0,0,0,0,0,Santa Clara County,37.3359,-121.8818
43,18,41,94035,1,6.0,3,0,0,0,0,0,0,Santa Clara County,37.415,-122.0517
55,25,90,90717,2,54.0,3,0,0,0,0,0,1,Los Angeles County,33.7913,-118.3186
32,6,31,92675,1,3.5999999999999996,1,0,0,0,0,0,0,Orange County,33.5705,-117.5497
56,26,74,91335,1,36.0,3,0,0,0,0,0,0,Los Angeles County,34.2007,-118.5404
30,5,83,93101,4,21.6,3,0,0,0,0,0,1,Santa Barbara County,34.4191,-119.7034
65,39,35,94005,1,6.0,3,0,0,0,0,0,0,San Mateo County,37.687,-122.4185
31,7,140,95616,1,48.0,1,0,0,0,0,0,1,Yolo County,38.563,-121.816
41,15,65,90019,3,6.0,3,0,0,0,0,0,0,Los Angeles County,34.0485,-118.3395
55,29,35,90007,3,16.799999999999997,1,0,0,0,0,0,0,Los Angeles County,34.0265,-118.2828
37,7,73,94043,4,21.6,3,0,0,0,0,1,1,Santa Clara County,37.4192,-122.0754
34,10,29,93555,1,18.0,2,0,0,0,0,1,0,Kern County,35.6843,-117.4154
34,9,55,92122,4,24.0,2,147,0,0,0,0,1,San Diego County,32.8567,-117.2072
33,9,20,95521,4,8.399999999999999,2,0,0,0,0,1,0,Humboldt County,40.8396,-124.0384
48,23,70,92122,1,33.599999999999994,2,0,0,0,0,0,0,San Diego County,32.8567,-117.2072
28,3,81,92121,4,2.4000000000000004,1,0,0,0,0,0,0,San Diego County,32.9003,-117.2067
30,4,25,92173,2,3.5999999999999996,1,0,0,1,0,1,0,San Diego County,32.5547,-117.0513
44,20,119,92677,2,90.0,1,239,0,0,0,1,0,Orange County,33.5337,-117.7074
61,35,49,90095,4,20.4,2,185,0,0,0,0,0,Los Angeles County,34.071,-118.4432
59,33,38,92407,1,16.799999999999997,1,0,0,0,0,1,1,San Bernardino County,34.2441,-117.3086
33,7,80,91103,2,18.0,3,0,0,0,0,1,1,Los Angeles County,34.1677,-118.1696
56,32,84,93407,1,51.599999999999994,1,0,0,0,0,1,1,San Luis Obispo County,35.3017,-120.6601
53,29,61,95032,4,19.200000000000003,2,0,0,0,0,1,0,Santa Clara County,37.2187,-121.9295
42,16,173,91355,2,18.0,2,373,1,0,1,1,1,Los Angeles County,34.4209,-118.6064
43,19,60,94301,2,30.0,1,0,0,1,0,0,0,Santa Clara County,37.443,-122.1512
35,9,83,90277,2,54.0,3,0,0,0,0,1,0,Los Angeles County,33.8308,-118.3875
61,35,59,92697,1,33.599999999999994,2,0,0,0,0,0,0,Orange County,33.6473,-117.8409
39,9,32,90212,3,24.0,3,116,0,0,0,1,0,Los Angeles County,34.0611,-118.4021
61,37,33,91775,3,1.2000000000000002,3,0,0,0,0,1,0,Los Angeles County,34.1163,-118.0927
40,15,19,90630,4,2.4000000000000004,3,0,0,0,0,1,0,Orange County,33.8189,-118.037
34,8,14,95014,4,3.5999999999999996,1,0,0,0,0,0,0,Santa Clara County,37.2943,-122.0944
65,39,94,93022,4,49.199999999999996,1,120,1,0,1,1,1,Ventura County,34.4025,-119.2955
40,16,154,94122,2,73.19999999999999,1,325,0,0,0,1,0,San Francisco County,37.762,-122.4831
39,15,33,92346,1,24.0,2,0,0,0,0,0,0,San Bernardino County,34.1198,-117.1689
61,35,28,93302,2,2.4000000000000004,3,135,0,0,0,1,0,Kern County,35.3736,-119.0176
40,16,44,93407,1,21.6,1,0,0,1,0,1,0,San Luis Obispo County,35.3017,-120.6601
49,23,81,93107,2,9.600000000000001,3,0,0,0,0,0,0,Santa Barbara County,34.4564,-119.8674
43,18,29,95126,1,6.0,3,0,0,0,0,1,0,Santa Clara County,37.3241,-121.915
45,21,58,94025,3,3.5999999999999996,3,0,0,1,0,1,0,San Mateo County,37.459,-122.1861
52,28,38,95064,4,10.8,2,0,0,0,0,0,1,Santa Cruz County,37.0007,-122.068
32,8,82,93943,3,18.0,1,0,0,0,0,1,1,Monterey County,36.5972,-121.8729
31,7,18,94720,1,4.800000000000001,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
27,2,45,94305,2,20.4,2,0,0,0,0,0,1,Santa Clara County,37.424,-122.1676
33,9,64,92507,4,40.8,1,0,0,0,0,0,0,Riverside County,33.97,-117.323
65,40,48,94708,3,28.799999999999997,1,0,0,0,0,0,1,Alameda County,37.9001,-122.2618
62,37,24,90717,1,3.5999999999999996,3,0,0,1,0,1,0,Los Angeles County,33.7913,-118.3186
55,25,65,92093,4,24.0,3,0,0,0,0,1,0,San Diego County,32.8339,-117.2575
46,20,111,95037,1,0.0,1,329,0,0,0,0,0,Santa Clara County,37.1681,-121.627
37,12,114,91107,3,7.199999999999999,2,0,0,0,0,1,0,Los Angeles County,34.162,-118.0894
60,35,39,91711,2,19.200000000000003,3,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
44,14,19,94112,1,9.0,3,0,0,0,0,0,1,San Francisco County,37.7217,-122.4446
35,9,22,94085,3,1.2000000000000002,2,0,0,0,1,1,1,Santa Clara County,37.3886,-122.0168
52,28,49,94928,4,13.200000000000001,2,0,0,0,0,1,0,Sonoma County,38.3434,-122.6994
30,4,40,90095,1,3.5999999999999996,1,0,0,0,0,1,0,Los Angeles County,34.071,-118.4432
62,36,63,93407,1,19.200000000000003,1,118,0,0,0,1,0,San Luis Obispo County,35.3017,-120.6601
41,15,55,94305,1,33.599999999999994,1,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
38,14,33,92096,1,24.0,2,0,0,0,0,1,0,San Diego County,33.1293,-117.1584
52,26,31,92054,4,18.0,3,0,0,0,0,1,0,San Diego County,33.1942,-117.3634
48,24,24,92624,4,2.4000000000000004,1,0,0,0,0,1,0,Orange County,33.4557,-117.6647
47,22,81,90009,4,43.2,3,0,0,0,0,1,1,Los Angeles County,34.0522,-118.2425
41,17,81,95422,1,9.600000000000001,2,223,0,0,0,1,0,Lake County,38.9726,-122.5405
44,20,113,95032,2,39.599999999999994,1,0,0,0,0,1,1,Santa Clara County,37.2187,-121.9295
31,6,92,92037,2,39.599999999999994,1,0,0,0,0,0,0,San Diego County,32.8668,-117.2482
50,25,81,92806,1,14.399999999999999,1,0,0,0,0,0,0,Orange County,33.831,-117.8668
36,11,101,90212,3,14.399999999999999,3,0,0,1,0,0,1,Los Angeles County,34.0611,-118.4021
52,26,78,90720,3,36.0,2,0,0,0,0,0,1,Orange County,33.7972,-118.0628
62,38,78,92521,2,0.0,3,0,0,0,0,1,0,Riverside County,33.9685,-117.3335
55,30,35,94025,1,18.0,2,118,0,0,0,0,1,San Mateo County,37.459,-122.1861
61,37,9,93907,2,3.5999999999999996,3,0,0,0,0,1,0,Monterey County,36.7691,-121.6505
34,7,82,95741,4,24.0,2,0,0,0,0,1,1,Sacramento County,38.5895,-121.3018
34,9,41,94305,1,30.0,3,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
59,35,84,92407,1,21.6,3,0,0,0,0,1,0,San Bernardino County,34.2441,-117.3086
41,17,42,91910,4,26.400000000000002,2,185,0,1,0,1,0,San Diego County,32.6357,-117.0526
33,8,54,92251,3,27.599999999999998,1,0,0,0,0,0,1,Imperial County,32.8851,-115.6305
55,30,84,95821,2,0.0,3,0,0,0,0,0,0,Sacramento County,38.6278,-121.3843
64,40,131,91103,1,45.599999999999994,1,0,0,0,0,0,0,Los Angeles County,34.1677,-118.1696
44,19,85,90024,2,45.599999999999994,3,0,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
32,8,84,92093,4,40.8,1,0,0,0,0,1,0,San Diego County,32.8339,-117.2575
67,41,114,95616,4,28.799999999999997,3,0,0,0,0,1,0,Yolo County,38.563,-121.816
40,14,61,94612,3,6.0,3,0,0,0,0,1,0,Alameda County,37.8088,-122.2675
57,31,39,92821,1,26.400000000000002,3,0,0,0,0,1,1,Orange County,33.927,-117.8854
59,35,21,95818,2,12.0,1,120,0,0,0,1,0,Sacramento County,38.5571,-121.4975
43,17,111,91423,4,64.80000000000001,3,0,1,0,0,1,0,Los Angeles County,34.1465,-118.4311
58,34,68,94305,2,33.599999999999994,1,113,0,0,0,0,0,Santa Clara County,37.424,-122.1676
50,23,179,94609,4,43.2,2,0,1,0,0,1,0,Alameda County,37.8348,-122.2635
52,27,93,90291,4,49.199999999999996,2,0,1,0,0,0,1,Los Angeles County,33.9942,-118.4637
35,9,85,92121,2,21.6,1,0,0,0,0,0,0,San Diego County,32.9003,-117.2067
40,15,180,90095,1,49.199999999999996,1,0,0,0,0,0,0,Los Angeles County,34.071,-118.4432
31,5,110,92123,2,18.0,3,0,0,0,0,1,0,San Diego County,32.8087,-117.1376
32,8,65,95134,1,14.399999999999999,1,268,0,0,0,1,0,Santa Clara County,37.4248,-121.946
55,31,159,92123,1,46.8,3,0,1,0,0,0,0,San Diego County,32.8087,-117.1376
43,19,81,92121,2,38.400000000000006,1,0,0,0,0,1,0,San Diego County,32.9003,-117.2067
31,6,132,94571,1,45.599999999999994,1,0,0,0,0,1,0,Solano County,38.1873,-121.7543
26,1,44,94901,1,24.0,2,0,0,0,0,0,0,Marin County,37.9719,-122.5044
58,33,98,90277,1,31.200000000000003,1,0,0,0,0,0,0,Los Angeles County,33.8308,-118.3875
51,25,62,95014,2,18.0,2,0,0,0,0,1,1,Santa Clara County,37.2943,-122.0944
45,21,91,95054,1,56.400000000000006,1,0,0,0,0,1,0,Santa Clara County,37.3963,-121.9614
56,30,29,92152,4,8.399999999999999,2,87,0,0,0,1,0,San Diego County,32.7011,-117.2455
25,1,101,95819,4,25.200000000000003,3,0,0,0,0,0,1,Sacramento County,38.5709,-121.4358
38,13,65,91706,3,8.399999999999999,2,0,0,0,0,1,0,Los Angeles County,34.0966,-117.9667
62,36,58,95020,1,33.599999999999994,2,0,0,0,0,0,1,Santa Clara County,37.0207,-121.5724
39,13,32,90747,2,9.600000000000001,3,0,0,0,0,1,0,Los Angeles County,33.8626,-118.2572
56,30,140,94122,4,6.0,1,292,1,0,0,0,0,San Francisco County,37.762,-122.4831
50,25,44,94303,1,3.5999999999999996,1,187,0,0,0,1,1,San Mateo County,37.4578,-122.1225
52,27,113,92038,1,1.2000000000000002,3,0,0,0,0,0,0,San Diego County,32.8473,-117.2734
53,28,38,94998,1,15.600000000000001,2,0,0,0,0,1,0,Marin County,38.1076,-122.5688
25,1,13,95616,4,4.800000000000001,1,0,0,1,0,0,0,Yolo County,38.563,-121.816
44,20,62,94939,2,30.0,1,0,0,1,0,1,0,Marin County,37.9378,-122.5266
42,12,29,93611,3,24.0,3,0,0,0,0,0,0,Fresno County,36.8261,-119.6789
42,16,141,94960,3,48.0,2,0,1,0,0,0,0,Marin County,37.9921,-122.5813
63,37,132,94080,1,52.800000000000004,2,0,1,0,0,1,0,San Mateo County,37.6578,-122.4231
57,32,23,93407,1,3.5999999999999996,3,0,0,0,0,1,1,San Luis Obispo County,35.3017,-120.6601
56,32,11,94110,2,3.5999999999999996,1,89,0,0,0,0,0,San Francisco County,37.7487,-122.4158
60,34,90,92192,4,22.799999999999997,2,0,0,0,0,1,0,San Diego County,32.7154,-117.1565
62,38,43,92354,1,22.799999999999997,2,0,0,0,0,1,0,San Bernardino County,34.0531,-117.2515
48,22,59,90086,4,31.200000000000003,1,0,0,0,0,1,1,Los Angeles County,34.0522,-118.2429
37,11,28,94501,2,9.600000000000001,3,0,0,0,0,0,0,Alameda County,37.7735,-122.2785
55,29,28,94539,2,8.399999999999999,2,82,0,0,0,1,1,Alameda County,37.5288,-121.9103
42,17,108,95120,3,12.0,1,383,0,0,0,1,0,Santa Clara County,37.1927,-121.8341
39,13,78,95616,1,33.599999999999994,3,0,0,0,0,0,0,Yolo County,38.563,-121.816
47,22,65,90840,1,28.799999999999997,1,0,0,0,0,1,0,Los Angeles County,33.7819,-118.1157
34,10,25,92038,4,12.0,1,0,0,0,0,1,0,San Diego County,32.8473,-117.2734
48,23,108,92120,2,45.599999999999994,3,0,0,0,0,0,1,San Diego County,32.7949,-117.0755
52,27,43,94611,4,2.4000000000000004,2,0,0,0,0,1,0,Alameda County,37.8361,-122.2193
53,29,95,94720,4,12.0,2,0,0,0,0,1,1,Alameda County,37.8746,-122.2547
49,25,24,95819,1,3.5999999999999996,1,0,0,0,0,0,0,Sacramento County,38.5709,-121.4358
47,22,190,94550,2,105.60000000000001,1,0,0,0,0,0,0,Alameda County,37.5098,-121.6389
48,24,24,91950,1,10.8,3,0,0,0,0,0,0,San Diego County,32.6668,-117.0888
38,13,41,90073,4,20.4,1,0,0,0,0,1,0,Los Angeles County,34.0592,-118.4514
48,22,80,94720,3,13.200000000000001,1,0,0,0,0,0,0,Alameda County,37.8746,-122.2547
56,26,63,94501,3,24.0,3,0,0,0,0,1,0,Alameda County,37.7735,-122.2785
65,41,79,90035,3,24.0,3,0,0,0,0,0,0,Los Angeles County,34.0521,-118.3853
46,20,105,90089,4,38.400000000000006,1,0,1,0,0,0,0,Los Angeles County,34.0218,-118.2883
60,35,153,95136,3,24.0,3,0,1,0,0,0,1,Santa Clara County,37.2725,-121.8435
50,25,114,92104,1,7.199999999999999,1,0,0,0,0,0,1,San Diego County,32.7398,-117.1284
41,15,120,94521,1,62.400000000000006,1,0,0,0,0,1,0,Contra Costa County,37.9655,-121.9527
41,16,104,92008,1,48.0,3,0,0,0,1,1,1,San Diego County,33.1508,-117.3133
60,35,20,92110,1,15.600000000000001,1,0,0,0,0,1,0,San Diego County,32.7688,-117.2037
57,31,41,91401,1,16.799999999999997,1,0,0,1,0,1,0,Los Angeles County,34.1794,-118.4307
48,23,35,93302,2,15.600000000000001,1,0,0,0,0,0,0,Kern County,35.3736,-119.0176
53,27,174,91006,1,34.8,2,0,1,0,0,1,0,Los Angeles County,34.1344,-118.0324
42,18,164,93407,1,15.600000000000001,3,0,1,1,1,1,1,San Luis Obispo County,35.3017,-120.6601
45,20,22,90230,1,1.2000000000000002,1,0,0,0,0,0,0,Los Angeles County,33.9954,-118.3999
35,10,132,94123,1,45.599999999999994,1,82,0,0,0,0,1,San Francisco County,37.8018,-122.4365
34,9,32,95054,4,13.200000000000001,3,0,0,0,0,1,0,Santa Clara County,37.3963,-121.9614
67,42,21,94607,3,1.2000000000000002,3,0,0,0,0,0,1,Alameda County,37.8109,-122.3007
36,9,49,94402,2,20.04,2,0,0,0,0,0,1,San Mateo County,37.5398,-122.3297
37,13,79,91711,4,1.2000000000000002,2,280,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
40,14,30,94720,2,9.600000000000001,3,86,0,0,0,0,0,Alameda County,37.8746,-122.2547
35,10,118,92069,2,93.6,1,358,0,0,0,0,0,San Diego County,33.1871,-117.1585
60,34,11,94305,4,8.399999999999999,3,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
59,29,61,92008,3,24.0,3,0,0,0,0,1,0,San Diego County,33.1508,-117.3133
35,9,43,92037,4,14.399999999999999,2,0,0,1,0,1,0,San Diego County,32.8668,-117.2482
27,1,141,95135,4,61.199999999999996,3,354,1,0,0,0,0,Santa Clara County,37.2758,-121.7146
29,3,54,94104,4,21.6,3,0,0,0,0,0,0,San Francisco County,37.791,-122.4019
35,9,33,91125,2,3.5999999999999996,1,0,0,1,0,1,0,Los Angeles County,34.1478,-118.1436
38,13,84,91330,3,14.399999999999999,3,121,0,0,0,1,1,Los Angeles County,34.2429,-118.5273
62,37,125,94801,1,12.0,3,0,1,0,0,1,0,Contra Costa County,37.9582,-122.3799
